inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,398.88225099390877,399.88225099390877,400.88225099390877,401.88225099390877,402.88225099390877,403.88225099390877,404.88225099390877,405.88225099390877,406.88225099390877,407.88225099390877,408.88225099390877,409.88225099390877,410.88225099390877,411.88225099390877,412.88225099390877,413.88225099390877,414.88225099390877,415.88225099390877,416.88225099390877,417.88225099390877,418.88225099390877,419.88225099390877,420.88225099390877,421.88225099390877,422.88225099390877,423.88225099390877,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,397.46803743153566,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,425.2964645562819,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
inf,0,2.0,4.242640687119286,7.242640687119286,9.899494936611667,12.899494936611665,15.556349186104047,18.556349186104047,21.213203435596427,24.213203435596427,26.870057685088803,inf,75.84062043356595,74.59797974644665,71.59797974644665,70.35533905932736,69.31980515339463,68.94112549695427,67.35533905932736,66.11269837220807,64.52691193458116,63.69848480983497,63.112698372208065,64.11269837220806,65.11269837220806,66.11269837220806,67.11269837220806,68.11269837220806,69.11269837220806,70.11269837220806,71.11269837220806,72.11269837220806,73.11269837220806,74.11269837220806,75.11269837220806,76.11269837220806,77.11269837220806,78.11269837220806,79.11269837220806,80.11269837220806,81.11269837220806,82.11269837220806,83.11269837220806,84.11269837220806,85.11269837220806,86.11269837220806,87.11269837220806,88.11269837220806,89.11269837220806,90.11269837220806,91.11269837220806,92.11269837220806,93.11269837220806,94.11269837220806,inf,412.2964645562819,409.2964645562819,406.2964645562819,403.2964645562819,400.2964645562819,inf,396.05382386916256,395.05382386916256,394.05382386916256,393.05382386916256,392.05382386916256,391.05382386916256,390.05382386916256,389.05382386916256,388.05382386916256,387.05382386916256,386.05382386916256,385.05382386916256,384.05382386916256,383.05382386916256,382.05382386916256,381.05382386916256,380.05382386916256,379.05382386916256,378.05382386916256,377.05382386916256,inf,inf,437.1248916810281,434.1248916810281,431.1248916810281,428.1248916810281,426.2964645562819,426.710678118655,427.710678118655,428.710678118655,429.710678118655,430.710678118655,431.710678118655,432.710678118655,433.710678118655,434.710678118655,435.710678118655,436.710678118655,437.710678118655,438.710678118655,439.710678118655,440.710678118655,441.710678118655,442.710678118655,443.710678118655,444.710678118655,445.710678118655,446.710678118655,447.710678118655,448.710678118655,449.710678118655,450.710678118655,451.710678118655,452.710678118655,453.710678118655,454.710678118655,455.710678118655,456.710678118655,457.710678118655,458.710678118655,inf
inf,2.0,1.4142135623730951,3.414213562373095,5.656854249492381,8.65685424949238,11.313708498984761,14.313708498984761,16.970562748477143,19.970562748477143,22.62741699796952,25.62741699796952,inf,73.18376618407356,71.59797974644665,70.35533905932736,67.35533905932736,66.31980515339463,65.94112549695427,64.69848480983498,63.11269837220807,62.28427124746188,61.69848480983497,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,94.52691193458115,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,375.63961030678945,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,459.1248916810281,inf
inf,4.242640687119286,3.414213562373095,2.8284271247461903,4.82842712474619,7.0710678118654755,10.071067811865476,12.727922061357857,15.727922061357857,18.384776310850235,21.384776310850235,22.62741699796952,inf,70.18376618407356,68.94112549695427,67.35533905932736,66.11269837220809,63.819805153394626,63.28427124746189,61.69848480983498,60.87005768508879,60.28427124746188,62.28427124746188,inf,141.94112549695424,138.94112549695424,135.94112549695424,132.94112549695424,129.94112549695424,126.94112549695424,123.94112549695424,120.94112549695424,117.94112549695424,115.94112549695424,114.94112549695424,113.94112549695424,112.94112549695424,111.94112549695424,110.94112549695424,109.94112549695424,108.94112549695424,107.94112549695424,106.94112549695424,105.94112549695424,104.94112549695424,103.94112549695424,102.94112549695424,101.94112549695424,100.94112549695424,99.94112549695424,98.94112549695424,97.94112549695424,96.94112549695424,95.94112549695424,95.52691193458115,inf,368.63961030678945,365.63961030678945,362.63961030678945,359.63961030678945,356.63961030678945,355.81118318204324,355.22539674441634,356.22539674441634,357.22539674441634,358.22539674441634,359.22539674441634,360.22539674441634,361.22539674441634,362.22539674441634,363.22539674441634,364.22539674441634,365.22539674441634,366.22539674441634,367.22539674441634,368.22539674441634,369.22539674441634,370.22539674441634,371.22539674441634,372.22539674441634,373.22539674441634,374.22539674441634,inf,inf,531.5391052434012,528.5391052434012,525.5391052434012,522.5391052434012,519.5391052434012,516.5391052434012,513.5391052434012,510.5391052434012,507.5391052434012,504.5391052434012,501.5391052434012,498.5391052434012,495.5391052434012,492.5391052434012,489.5391052434012,486.5391052434012,483.5391052434012,480.5391052434012,478.5391052434012,477.5391052434012,476.5391052434012,475.5391052434012,474.5391052434012,473.5391052434012,472.5391052434012,471.5391052434012,470.5391052434012,469.5391052434012,468.5391052434012,467.5391052434012,466.5391052434012,465.5391052434012,464.5391052434012,463.5391052434012,462.5391052434012,461.5391052434012,460.5391052434012,460.1248916810281,inf
inf,7.242640687119286,5.656854249492381,4.82842712474619,4.242640687119286,6.242640687119286,8.485281374238571,11.485281374238571,14.142135623730951,17.14213562373095,18.384776310850235,21.384776310850235,inf,67.52691193458118,65.94112549695427,64.69848480983498,63.11269837220808,61.870057685088796,60.28427124746189,59.455844122715696,58.87005768508879,60.87005768508879,63.11269837220807,inf,142.35533905932732,139.35533905932732,136.35533905932732,133.35533905932732,130.35533905932732,127.35533905932733,124.35533905932733,121.35533905932733,118.35533905932733,116.35533905932733,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,367.63961030678945,364.63961030678945,361.63961030678945,358.63961030678945,355.63961030678945,353.81118318204324,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,531.9533188057743,528.9533188057743,525.9533188057743,522.9533188057743,519.9533188057743,516.9533188057743,513.9533188057743,510.9533188057743,507.9533188057743,504.9533188057743,501.9533188057743,498.9533188057743,495.9533188057743,492.9533188057743,489.9533188057743,486.9533188057743,483.9533188057743,480.9533188057743,478.9533188057743,479.3675323681474,478.3675323681474,477.3675323681474,476.3675323681474,475.3675323681474,474.3675323681474,473.3675323681474,472.3675323681474,471.3675323681474,470.3675323681474,469.3675323681474,468.3675323681474,467.3675323681474,466.3675323681474,465.3675323681474,464.3675323681474,463.3675323681474,462.5391052434012,462.1248916810281,inf
inf,9.899494936611667,8.65685424949238,7.0710678118654755,6.242640687119286,5.656854249492381,7.656854249492381,9.899494936611665,12.899494936611665,14.849242404917499,17.349242404917497,20.349242404917497,inf,64.52691193458118,63.284271247461895,61.69848480983499,60.4558441227157,58.870057685088796,58.041630560342604,57.455844122715696,59.455844122715696,61.69848480983498,64.69848480983498,inf,143.18376618407353,140.18376618407353,137.18376618407353,134.18376618407353,131.18376618407353,128.18376618407353,125.18376618407352,122.18376618407352,119.18376618407352,117.35533905932733,119.18376618407352,122.18376618407352,125.18376618407352,128.18376618407353,131.18376618407353,134.18376618407353,137.18376618407353,140.18376618407353,143.18376618407353,146.18376618407353,149.18376618407353,152.18376618407353,155.18376618407353,157.49747468305827,158.74011537017756,159.98275605729685,161.22539674441614,163.0182899632296,166.0182899632296,167.5979797464466,168.5979797464466,inf,366.63961030678945,363.63961030678945,360.63961030678945,357.63961030678945,354.63961030678945,352.81118318204324,354.63961030678945,357.63961030678945,360.63961030678945,361.05382386916256,361.57463914933385,360.5391052434011,359.3675323681473,357.41778489984154,356.88225099390877,356.05382386916256,354.33199846221464,353.2964645562819,353.2609306503491,352.22539674441634,353.22539674441634,352.22539674441634,351.22539674441634,350.22539674441634,349.22539674441634,348.39696961967013,349.22539674441634,inf,532.7817459305205,529.7817459305205,526.7817459305205,523.7817459305205,520.7817459305205,517.7817459305205,514.7817459305205,511.7817459305205,508.7817459305205,505.7817459305205,502.7817459305205,499.7817459305205,496.7817459305205,493.7817459305205,490.7817459305205,487.7817459305205,484.7817459305205,481.7817459305205,479.9533188057743,481.7817459305205,481.3675323681474,480.3675323681474,479.3675323681474,478.3675323681474,477.3675323681474,476.3675323681474,475.3675323681474,474.3675323681474,473.3675323681474,472.3675323681474,471.3675323681474,470.3675323681474,469.3675323681474,468.3675323681474,467.3675323681474,466.3675323681474,465.5391052434012,465.1248916810281,inf
inf,12.899494936611665,11.313708498984761,10.071067811865476,8.485281374238571,7.656854249492381,7.0710678118654755,9.071067811865476,11.313708498984761,14.313708498984761,16.970562748477143,19.970562748477143,inf,61.8700576850888,60.284271247461895,59.04163056034261,57.4558441227157,56.62741699796951,56.041630560342604,58.041630560342604,60.28427124746189,63.28427124746189,65.94112549695427,inf,144.18376618407353,141.18376618407353,138.18376618407353,135.18376618407353,132.18376618407353,129.18376618407353,126.18376618407352,123.18376618407352,120.18376618407352,118.35533905932733,120.18376618407352,123.18376618407352,126.18376618407352,129.18376618407353,132.18376618407353,135.18376618407353,138.18376618407353,140.8406204335659,143.8406204335659,146.8406204335659,149.3406204335659,151.8406204335659,153.6690475583121,154.49747468305827,155.74011537017756,156.98275605729685,158.7756492761103,161.7756492761103,163.5979797464466,164.5979797464466,165.5979797464466,inf,365.63961030678945,362.63961030678945,359.63961030678945,356.63961030678945,353.63961030678945,351.81118318204324,353.63961030678945,356.63961030678945,359.0893577750953,358.05382386916256,358.57463914933385,357.5391052434011,357.5035713374684,355.12489168102803,353.88225099390877,353.05382386916256,352.33199846221464,350.7964645562819,350.2609306503491,349.22539674441634,350.22539674441634,349.22539674441634,348.22539674441634,347.22539674441634,346.22539674441634,345.39696961967013,346.22539674441634,inf,533.7817459305205,530.7817459305205,527.7817459305205,524.7817459305205,521.7817459305205,518.7817459305205,515.7817459305205,512.7817459305205,509.7817459305205,506.7817459305205,503.7817459305205,500.7817459305205,497.7817459305205,494.7817459305205,491.7817459305205,488.7817459305205,485.7817459305205,482.7817459305205,480.9533188057743,482.7817459305205,484.3675323681474,483.3675323681474,482.3675323681474,481.3675323681474,480.3675323681474,479.3675323681474,478.3675323681474,477.3675323681474,475.8675323681474,475.3675323681474,474.3675323681474,473.3675323681474,472.3675323681474,471.3675323681474,470.3675323681474,469.3675323681474,468.5391052434012,468.1248916810281,inf
inf,15.556349186104047,14.313708498984761,12.727922061357857,11.485281374238571,9.899494936611665,9.071067811865476,8.485281374238571,10.485281374238571,12.727922061357857,15.727922061357857,18.38477631085024,inf,58.8700576850888,57.62741699796952,56.04163056034261,55.21320343559642,54.62741699796951,56.62741699796951,58.870057685088796,61.870057685088796,64.52691193458118,67.52691193458118,inf,145.18376618407353,142.18376618407353,139.18376618407353,136.18376618407353,133.18376618407353,130.18376618407353,127.18376618407352,124.18376618407352,121.18376618407352,119.35533905932733,121.18376618407352,124.18376618407352,127.18376618407352,130.18376618407353,133.18376618407353,136.18376618407353,138.01219330881972,140.01219330881972,143.01219330881972,146.01219330881972,149.01219330881972,151.49747468305827,150.6690475583121,151.49747468305827,152.74011537017756,154.533008588991,157.533008588991,159.36143571373722,160.5979797464466,161.5979797464466,162.5979797464466,inf,364.63961030678945,361.63961030678945,358.63961030678945,355.63961030678945,352.63961030678945,350.81118318204324,352.63961030678945,355.63961030678945,356.0893577750953,355.05382386916256,356.0893577750953,355.0391052434011,354.5035713374684,353.2609306503491,350.88225099390877,350.05382386916256,349.33199846221464,348.2964645562819,347.2609306503491,346.22539674441634,347.22539674441634,346.22539674441634,345.22539674441634,344.22539674441634,343.22539674441634,342.39696961967013,343.22539674441634,inf,534.7817459305205,531.7817459305205,528.7817459305205,525.7817459305205,522.7817459305205,519.7817459305205,516.7817459305205,513.7817459305205,510.7817459305205,507.7817459305205,504.7817459305205,501.7817459305205,498.7817459305205,495.7817459305205,492.7817459305205,489.7817459305205,486.7817459305205,483.7817459305205,481.9533188057743,483.7817459305205,486.7817459305205,486.3675323681474,485.3675323681474,484.3675323681474,483.3675323681474,482.3675323681474,481.3675323681474,479.4030662740802,478.3675323681474,478.3675323681474,477.3675323681474,476.3675323681474,475.3675323681474,474.3675323681474,473.3675323681474,472.3675323681474,471.5391052434012,471.1248916810281,inf
inf,18.556349186104047,16.970562748477143,15.727922061357857,14.142135623730951,12.899494936611665,11.313708498984761,10.485281374238571,9.899494936611667,11.899494936611667,14.142135623730953,17.14213562373095,inf,56.21320343559643,54.62741699796952,53.79898987322333,53.21320343559642,55.21320343559642,57.4558441227157,60.4558441227157,63.11269837220808,66.11269837220809,68.76955262170047,inf,146.18376618407353,143.18376618407353,140.18376618407353,137.18376618407353,134.18376618407353,131.18376618407353,128.18376618407353,125.18376618407352,122.18376618407352,120.35533905932733,122.18376618407352,125.18376618407352,128.18376618407353,131.18376618407353,134.18376618407353,137.18376618407353,139.8406204335659,140.8406204335659,143.8406204335659,145.51219330881972,147.254833995939,148.49747468305827,147.6690475583121,148.49747468305827,150.99747468305827,153.49747468305827,155.11879502661793,156.5979797464466,157.5979797464466,158.5979797464466,159.5979797464466,inf,363.63961030678945,360.63961030678945,357.63961030678945,354.63961030678945,351.63961030678945,349.81118318204324,351.63961030678945,354.63961030678945,353.0893577750953,352.05382386916256,353.0893577750953,353.22539674441634,351.5035713374684,350.2609306503491,349.22539674441634,348.05382386916256,346.33199846221464,345.2964645562819,344.2609306503491,343.72539674441634,344.22539674441634,343.22539674441634,342.22539674441634,341.22539674441634,340.22539674441634,339.39696961967013,340.22539674441634,inf,535.7817459305205,532.7817459305205,529.7817459305205,526.7817459305205,523.7817459305205,520.7817459305205,517.7817459305205,514.7817459305205,511.7817459305205,508.7817459305205,505.7817459305205,502.7817459305205,499.7817459305205,496.7817459305205,493.7817459305205,490.7817459305205,487.7817459305205,484.7817459305205,482.9533188057743,484.7817459305205,487.7817459305205,489.3675323681474,488.3675323681474,487.3675323681474,486.3675323681474,485.3675323681474,483.64570696119944,482.4030662740802,481.3675323681474,481.3675323681474,480.3675323681474,479.3675323681474,478.3675323681474,477.3675323681474,476.3675323681474,475.3675323681474,474.5391052434012,474.1248916810281,inf
inf,21.213203435596427,19.970562748477143,18.384776310850235,17.14213562373095,15.556349186104047,14.313708498984761,12.727922061357857,11.899494936611667,11.313708498984763,13.313708498984763,15.556349186104049,inf,53.21320343559643,52.384776310850235,51.79898987322333,53.79898987322333,56.04163056034261,59.04163056034261,61.69848480983499,64.69848480983498,67.35533905932736,70.35533905932736,inf,147.18376618407353,144.18376618407353,141.18376618407353,138.18376618407353,135.18376618407353,132.18376618407353,129.18376618407353,126.18376618407352,123.18376618407352,121.35533905932733,123.18376618407352,126.18376618407352,129.18376618407353,132.18376618407353,135.18376618407353,137.01219330881972,139.01219330881972,142.01219330881972,142.18376618407353,143.01219330881972,144.254833995939,145.4974746830583,145.6690475583121,147.6690475583121,149.63351365237935,150.87615433949864,152.5979797464466,153.5979797464466,154.5979797464466,155.5979797464466,156.5979797464466,inf,362.63961030678945,359.63961030678945,356.63961030678945,353.63961030678945,350.63961030678945,348.81118318204324,350.63961030678945,352.12489168102803,350.88225099390877,349.55382386916256,350.88225099390877,350.22539674441634,349.22539674441634,347.2609306503491,346.22539674441634,346.22539674441634,345.22539674441634,342.7964645562819,341.7609306503491,341.22539674441634,341.22539674441634,340.22539674441634,339.22539674441634,338.22539674441634,337.22539674441634,336.39696961967013,337.22539674441634,inf,536.4386001800129,533.4386001800129,530.4386001800129,527.4386001800129,524.4386001800129,521.4386001800129,518.7817459305205,515.7817459305205,512.7817459305205,509.7817459305205,506.7817459305205,503.7817459305205,500.7817459305205,497.7817459305205,494.7817459305205,491.7817459305205,488.7817459305205,485.7817459305205,483.9533188057743,485.7817459305205,488.7817459305205,491.7817459305205,491.3675323681474,490.3675323681474,489.3675323681474,487.8883476483187,486.64570696119944,485.4030662740802,484.3675323681474,484.3675323681474,483.3675323681474,482.1959594928936,480.1959594928936,480.3675323681474,479.3675323681474,478.3675323681474,477.5391052434012,477.1248916810281,inf
